FID,osmid,POINT_X,POINT_Y
24160,9236595501,-82.3352799,29.6502196
24161,9236595502,-82.3352796,29.6501778
24162,9236595503,-82.3352798,29.6502014
24163,9236595504,-82.3352778,29.6501164
24164,9236595505,-82.3351639,29.6501151
24165,9236595506,-82.3351554,29.6501131
24166,9236595507,-82.3351508,29.6501084
24167,9236595508,-82.3351454,29.6501004
24168,9236595509,-82.3351377,29.6500786
24169,9236595510,-82.3351343,29.6500481
24170,9236595511,-82.3350645,29.650052
24171,9236595512,-82.3349881,29.6500468
24172,9236595513,-82.3350354,29.6500501
24173,9236595514,-82.3351036,29.6500499
24174,9236596714,-82.336927,29.6501168
24175,9236596715,-82.336927,29.6501764
24176,9236596716,-82.3365592,29.6498387
24177,9236621917,-82.3365391,29.6498241
24178,9236621918,-82.3365163,29.6498229
24179,9236621919,-82.3364405,29.6498293
24180,9236621920,-82.3366172,29.6501167
24181,9236621921,-82.3369259,29.650295
24182,9236621922,-82.3369261,29.6502769
24183,9236621923,-82.3369219,29.6503566
24184,9236621924,-82.3351832,29.6503522
24185,9236621925,-82.335159,29.650368
24186,9236621926,-82.3351577,29.6504176
24187,9236621927,-82.3351283,29.6504156
24188,9236621928,-82.3350702,29.6506313
24189,9236621929,-82.335589,29.6506306
24190,9236621930,-82.335267,29.6506311
24191,9236621931,-82.3352676,29.6504745
24192,9236621932,-82.3355458,29.6504753
24193,9236621933,-82.3355466,29.650271
24194,9236621934,-82.3355205,29.6503525
24195,9236621935,-82.3355753,29.6503527
24196,9236621936,-82.3355463,29.6503526
24197,9236621937,-82.3351581,29.6505907
24198,9236621938,-82.3351581,29.6506442
24199,9236621939,-82.3351581,29.6506312
24200,9236621940,-82.3350264,29.6510926
24201,9236621941,-82.3350642,29.6510928
24202,9236621942,-82.3349808,29.6510921
24203,9236621943,-82.3349815,29.6511183
24204,9236621944,-82.3349828,29.6511999
24205,9236621945,-82.3349821,29.6511572
24206,9236621946,-82.3349802,29.6512412
24207,9236621947,-82.335025,29.6512383
24208,9236621948,-82.3351283,29.6512313
24209,9236621949,-82.335063,29.6512358
24210,9236621950,-82.3350697,29.650413
24211,9236621951,-82.3350127,29.6504184
24212,9236621952,-82.3350364,29.6504161
24213,9236621953,-82.3351075,29.6504147
24214,9236621954,-82.3349812,29.6504184
24215,9236621955,-82.3343838,29.6510875
24216,9236621956,-82.3343838,29.651076
24217,9236621957,-82.3342791,29.651076
24218,9236621958,-82.3341937,29.6510753
24219,9236621959,-82.3342327,29.6510756
24220,9236621960,-82.3341474,29.6510753
24221,9236621961,-82.334071,29.6511074
24222,9236621970,-82.3349809,29.6503581
24223,9236621971,-82.3344819,29.6503542
24224,9236621972,-82.3344014,29.6503542
24225,9236621973,-82.3344383,29.6503542
24226,9236621974,-82.3342829,29.650354
24227,9236621975,-82.3342077,29.6503531
24228,9236621976,-82.3342349,29.6503534
24229,9236621977,-82.3340425,29.6503518
24230,9236621978,-82.3339511,29.6503509
24231,9236621979,-82.333992,29.6503513
24232,9236621980,-82.3338643,29.6503421
24233,9236621981,-82.3338015,29.6503366
24234,9236621982,-82.3338039,29.650614
24235,9236621983,-82.3338879,29.6506133
24236,9236621984,-82.3338889,29.6506998
24237,9236621985,-82.3338875,29.6504122
24238,9236621986,-82.3338016,29.6504123
24239,9236621987,-82.3339094,29.6503474
24240,9236691755,-82.3334777,29.6485212
24241,9236691756,-82.3337135,29.6486321
24242,9236691757,-82.3334773,29.6486311
24243,9236691758,-82.3337137,29.648829
24244,9236691759,-82.3334765,29.648828
24245,9236691760,-82.3334785,29.6484915
24246,9236691940,-82.3337217,29.6480369
24247,9236691941,-82.3337552,29.648044
24248,9236691942,-82.3337705,29.6480661
24249,9236691943,-82.3337761,29.6482017
24250,9236691944,-82.3337603,29.6482207
24251,9236691945,-82.3337319,29.6482277
24252,9236691946,-82.3334747,29.6482295
24253,9236691953,-82.3338749,29.6483716
24254,9236691954,-82.3338728,29.6483529
24255,9236691955,-82.3337626,29.6483511
24256,9236691956,-82.3336399,29.6483459
24257,9236691957,-82.3335031,29.6483366
24258,9236691970,-82.333868,29.6483219
24259,9236691971,-82.3338706,29.6476103
24260,9236691972,-82.3338759,29.6475834
24261,9236691973,-82.3338446,29.6475431
24262,9236691974,-82.3338726,29.6475184
24263,9236691975,-82.3338741,29.6475482
24264,9236691976,-82.3338753,29.6474602
24265,9236691977,-82.3338749,29.6475888
24266,9236691978,-82.3339168,29.6475936
24267,9236691979,-82.333962,29.6475972
24268,9236691980,-82.3341754,29.6476087
24269,9236691981,-82.3342069,29.6476131
24270,9236691982,-82.3342263,29.6476166
24271,9236691983,-82.3343203,29.6476171
24272,9236691984,-82.3342715,29.6476168
24273,9236691985,-82.3345195,29.6476175
24274,9236691986,-82.334564,29.6476178
24275,9236691987,-82.3345441,29.6476176
24276,9236691988,-82.3348791,29.64762
24277,9236691989,-82.3349452,29.6476575
24278,9236691990,-82.3349457,29.6476125
24279,9236691991,-82.334988,29.6476596
24280,9236691992,-82.3349446,29.64753
24281,9236691993,-82.3349452,29.6475731
24282,9236691994,-82.3350737,29.6476545
24283,9236691995,-82.3351346,29.6476563
24284,9236691996,-82.3351346,29.6476096
24285,9236691997,-82.3351141,29.647528
24286,9236691998,-82.3351255,29.6475734
24287,9236691999,-82.3349443,29.6474899
24288,9236692000,-82.3349787,29.647499
24289,9236692001,-82.3350826,29.6475102
24290,9236692002,-82.3350357,29.6475052
24291,9236692003,-82.335109,29.6475132
24292,9236692012,-82.3335724,29.6474675
24293,9236692013,-82.3336957,29.647534
24294,9236692014,-82.3337561,29.6475625
24295,9236692015,-82.3337957,29.6475748
24296,9236692016,-82.3338446,29.6475841
24297,9236692038,-82.3350388,29.6476566
24298,9238105576,-82.3381819,29.6463397
24299,9238105577,-82.3378372,29.6460028
24300,9238105578,-82.3378372,29.6460592
24301,9238105579,-82.338078,29.6460579
24302,9238105580,-82.3381429,29.6460893
24303,9238105581,-82.3382081,29.6460878
24304,9238105582,-82.3381765,29.6460885
24305,9238105583,-82.3382198,29.6460869
24306,9238105584,-82.3382171,29.6459814
24307,9238105585,-82.3382157,29.6459293
24308,9238105586,-82.3382737,29.6459997
24309,9238105587,-82.3383879,29.6462021
24310,9238105591,-82.3389788,29.6467201
24311,9238105592,-82.3389516,29.6467417
24312,9238105593,-82.3386775,29.6467494
24313,9238105594,-82.3389742,29.6469937
24314,9238105595,-82.3384665,29.6467458
24315,9238105596,-82.3387471,29.647174
24316,9238105597,-82.3384651,29.6471733
24317,9238105598,-82.3383126,29.6460196
24318,9238105599,-82.3383394,29.6460146
24319,9238105600,-82.3383691,29.6460156
24320,9238105601,-82.3383895,29.6460199
24321,9238105602,-82.3384057,29.6460283
24322,9238105603,-82.3384276,29.6460527
24323,9238105604,-82.3384731,29.6461066
24324,9238105605,-82.3385097,29.6461508
24325,9238105606,-82.3385771,29.6462274
24326,9238105607,-82.3386321,29.6462904
24327,9238105608,-82.3386772,29.6463406
24328,9238105609,-82.3387296,29.6463995
24329,9238105610,-82.3388177,29.646505
24330,9238105611,-82.3388761,29.6465811
24331,9238105612,-82.3388993,29.6466396
24332,9238105613,-82.3389148,29.6466952
24333,9238105614,-82.3389545,29.6467576
24334,9238105615,-82.3389636,29.6467962
24335,9238105616,-82.3389605,29.646821
24336,9238147017,-82.3389438,29.6468404
24337,9238147018,-82.3388841,29.646883
24338,9238147019,-82.3389255,29.6468553
24339,9238147020,-82.339446,29.6473758
24340,9238147021,-82.3395716,29.6471373
24341,9238147022,-82.339564,29.6471567
24342,9238147023,-82.3395604,29.6471836
24343,9238147024,-82.3395594,29.6472128
24344,9238147025,-82.3395594,29.6472406
24345,9238147026,-82.3395624,29.6473096
24346,9238147027,-82.3395604,29.647264
24347,9238181539,-82.3390691,29.6436664
24348,9238181540,-82.3390718,29.6440225
24349,9238181541,-82.3391912,29.643595
24350,9238181542,-82.3391717,29.6436096
24351,9238181543,-82.3391355,29.6436189
24352,9238181544,-82.3390872,29.6436201
24353,9238181545,-82.3386145,29.6436236
24354,9238181546,-82.3382893,29.643623
24355,9238181547,-82.3382454,29.6436705
24356,9238181548,-82.3382438,29.6433711
24357,9238181549,-82.3381991,29.6436216
24358,9238181550,-82.3382451,29.6436223
24359,9238181551,-82.3366021,29.6436222
24360,9238181552,-82.3365682,29.6436775
24361,9238181553,-82.3365689,29.6435097
24362,9238181554,-82.3365242,29.6436223
24363,9238181555,-82.3365684,29.6436222
24364,9238181556,-82.3358832,29.6436238
24365,9238181557,-82.3358686,29.6436228
24366,9238181558,-82.3358543,29.6436198
24367,9238181559,-82.3372891,29.6437433
24368,9238181560,-82.3371667,29.6440359
24369,9238181561,-82.3371389,29.6440901
24370,9238181562,-82.3370981,29.6441383
24371,9238181563,-82.3370411,29.6441838
24372,9238181564,-82.3369841,29.6442146
24373,9238181565,-82.3369209,29.6442367
24374,9238181566,-82.3368562,29.6442468
24375,9238181567,-82.3367877,29.6442488
24376,9238181568,-82.335898,29.6442481
24377,9238181569,-82.3358719,29.644249
24378,9238181570,-82.3358561,29.644253
24379,9238181571,-82.3364439,29.6430575
24380,9238181572,-82.3359372,29.6426061
24381,9238181573,-82.335834,29.6424823
24382,9238181574,-82.3359516,29.6424762
24383,9238181575,-82.3360668,29.6425127
24384,9238181576,-82.3362168,29.6425501
24385,9238181577,-82.3360261,29.6424927
24386,9238181578,-82.336507,29.6424943
24387,9238181579,-82.3379464,29.6419754
24388,9238181580,-82.3378019,29.6420425
24389,9238181581,-82.3357188,29.6424938
24390,9238181582,-82.335859,29.6424762
24391,9238181583,-82.3357479,29.6424909
24392,9238181584,-82.3358163,29.6424841
24393,9238181585,-82.3356321,29.6425066
24394,9238181586,-82.335591,29.6425188
24395,9238181587,-82.3354991,29.6425796
24396,9238181588,-82.334325,29.642855
24397,9238181589,-82.33415,29.6428616
24398,9238181590,-82.3339361,29.6429045
24399,9238181591,-82.333449,29.6428703
24400,9238181592,-82.3334734,29.6428881
24401,9238181593,-82.3334945,29.6429167
24402,9238181594,-82.3335136,29.642955
24403,9238181595,-82.3335267,29.6429859
24404,9238181596,-82.3336677,29.6426554
24405,9238181597,-82.3336668,29.6428155
24406,9238181598,-82.333659,29.6428502
24407,9238181599,-82.3336416,29.6428759
24408,9238181600,-82.3336199,29.6428895
24409,9238181601,-82.3335897,29.6428993
24410,9238181602,-82.3335541,29.6429062
24411,9238181603,-82.3335369,29.6430015
24412,9238703262,-82.3362665,29.6480189
24413,9238703263,-82.33627,29.6484447
24414,9238703264,-82.3370427,29.64837
24415,9238703265,-82.33703,29.6483717
24416,9238703266,-82.3370087,29.6483717
24417,9238703267,-82.3362926,29.6483673
24418,9238703268,-82.3362428,29.6483673
24419,9238703269,-82.3362694,29.6483673
24420,9238703270,-82.335881,29.6483669
24421,9238703271,-82.3358099,29.6483669
24422,9238703272,-82.3358503,29.6483669
24423,9238703273,-82.3351296,29.6483643
24424,9238703274,-82.3351008,29.6483641
24425,9238703275,-82.335122,29.6483836
24426,9238703276,-82.3351244,29.648033
24427,9238703277,-82.3351244,29.6479942
24428,9238703278,-82.3351244,29.6480209
24429,9238703279,-82.3351262,29.6476687
24430,9238703280,-82.3351732,29.647656
24431,9238703281,-82.3352124,29.6476212
24432,9238703282,-82.3357282,29.6476212
24433,9238703283,-82.3357638,29.6476376
24434,9238703284,-82.3358299,29.6476389
24435,9238703285,-82.3357997,29.6476383
24436,9238703286,-82.3358599,29.6476274
24437,9238703287,-82.3363252,29.6476264
24438,9238703288,-82.3363689,29.6476657
24439,9238703289,-82.3366698,29.647671
24440,9238703290,-82.3367056,29.6476622
24441,9238703291,-82.3369068,29.6476634
24442,9238703292,-82.3369698,29.647636
24443,9238703293,-82.3369933,29.6476302
24444,9238703294,-82.3370181,29.6476302
24445,9238703295,-82.3370335,29.6476342
24446,9238703296,-82.3370483,29.6476459
24447,9238703297,-82.337053,29.647661
24448,9238703298,-82.3370543,29.6476995
24449,9238703299,-82.3370596,29.6479825
24450,9238703300,-82.3370603,29.6480484
24451,9238703301,-82.33706,29.6480188
24452,9238703302,-82.3370603,29.6481645
24453,9238703303,-82.3370422,29.6481841
24454,9238703304,-82.337028,29.6482022
24455,9238703305,-82.3370214,29.648216
24456,9238703306,-82.337021,29.6482264
24457,9238703307,-82.3370236,29.6482364
24458,9238703308,-82.3370307,29.6482483
24459,9238703309,-82.3370431,29.6482668
24460,9238703310,-82.337051,29.6482845
24461,9238703311,-82.3370603,29.6483087
24462,9238703312,-82.3370621,29.648336
24463,9238703313,-82.3370581,29.6483514
24464,9238703314,-82.3370519,29.648361
24465,9238703315,-82.3349533,29.6480312
24466,9238703316,-82.3349633,29.6483558
24467,9238716917,-82.334981,29.6483632
24468,9238716918,-82.3351197,29.6484924
24469,9238716919,-82.3351124,29.6484981
24470,9238716920,-82.335107,29.6485034
24471,9238716921,-82.3349903,29.6485071
24472,9238716922,-82.335112,29.6483757
24473,9238716923,-82.3350485,29.6483637
24474,9238716924,-82.3350499,29.6485052
24475,9238716925,-82.335409,29.6484278
24476,9238716926,-82.3354729,29.6484329
24477,9238716927,-82.3355669,29.648443
24478,9238716928,-82.3349553,29.648524
24479,9238716929,-82.3349593,29.6484875
24480,9238716930,-82.334981,29.6484967
24481,9238716931,-82.3349699,29.6484894
24482,9238716932,-82.3349584,29.6483848
24483,9238716933,-82.3349588,29.6484293
24484,9238716934,-82.334937,29.64836
24485,9238716935,-82.334564,29.6483589
24486,9238716936,-82.3345302,29.6483586
24487,9238716937,-82.3345503,29.6483588
24488,9238716938,-82.3345045,29.6483586
24489,9238716939,-82.3344802,29.6483393
24490,9238716940,-82.3342866,29.648337
24491,9238716941,-82.3342673,29.6483577
24492,9238716942,-82.3370373,29.6476249
24493,9238716943,-82.3370373,29.6475362
24494,9238716944,-82.3370373,29.6475825
24495,9238716945,-82.3371799,29.6483683
24496,9238716946,-82.3371749,29.6483616
24497,9238716947,-82.3371722,29.6483505
24498,9238716948,-82.3371715,29.6483284
24499,9238716949,-82.3371691,29.6482588
24500,9238716950,-82.3371603,29.6476828
24501,9238716951,-82.3371676,29.6476701
24502,9238716952,-82.3371788,29.6476597
24503,9238716953,-82.3371938,29.64765
24504,9238716954,-82.3371934,29.6476409
24505,9238716955,-82.3371826,29.6475271
24506,9238716956,-82.3371879,29.6475831
24507,9238716957,-82.3371568,29.6475083
24508,9238716958,-82.3370582,29.6475124
24509,9238716959,-82.3371845,29.6474992
24510,9238716960,-82.3370455,29.6475107
24511,9238716961,-82.3370405,29.6475164
24512,9238716962,-82.3370355,29.6475208
24513,9238716963,-82.3370492,29.6474969
24514,9238716964,-82.3370497,29.6474696
24515,9238716965,-82.3370468,29.6468733
24516,9238716966,-82.337042,29.6468198
24517,9238716967,-82.3370308,29.6468093
24518,9238716968,-82.3370134,29.6468037
24519,9238716969,-82.3369954,29.6468013
24520,9238716970,-82.3369836,29.6468008
24521,9238716971,-82.3369879,29.6467661
24522,9238716972,-82.3369934,29.6466772
24523,9238716973,-82.336991,29.6467149
24524,9238716974,-82.3369929,29.6466391
24525,9238716975,-82.3370093,29.6466391
24526,9238716976,-82.3370488,29.6466395
24527,9238716977,-82.3370156,29.6464545
24528,9238716978,-82.3370191,29.6464253
24529,9238716979,-82.3370329,29.6464003
24530,9238716980,-82.3370364,29.6463799
24531,9238716981,-82.337029,29.6458375
24532,9238716982,-82.337027,29.6458285
24533,9238716983,-82.3370212,29.6458235
24534,9238716984,-82.3370124,29.6458218
24535,9238716985,-82.3370061,29.6458211
24536,9238716986,-82.3370066,29.6457808
24537,9238716987,-82.3369998,29.6457105
24538,9238716989,-82.3371702,29.6471544
24539,9238716990,-82.3371719,29.6471981
24540,9238716991,-82.3371712,29.6471792
24541,9238716992,-82.337177,29.6474675
24542,9238716993,-82.3371821,29.6474781
24543,9238716994,-82.3371917,29.6474865
24544,9238716995,-82.3371074,29.6475104
24545,9238716996,-82.3351211,29.6484294
24546,9238745013,-82.3391966,29.6475279
24547,9238745014,-82.3391972,29.6475738
24548,9238745015,-82.3391984,29.647649
24549,9238745016,-82.3385633,29.6476461
24550,9238760917,-82.3385304,29.6476012
24551,9238760918,-82.3384727,29.6476023
24552,9238760919,-82.3383911,29.6476119
24553,9238760920,-82.3382787,29.6476335
24554,9238760921,-82.3381858,29.6476427
24555,9238760922,-82.3380761,29.6476458
24556,9238760923,-82.3377434,29.6476427
24557,9238760924,-82.3377148,29.6475848
24558,9238760925,-82.3377166,29.6478033
24559,9238760926,-82.3376927,29.647643
24560,9238760927,-82.3377153,29.6476429
24561,9238760928,-82.3373222,29.6476426
24562,9238760929,-82.3372701,29.6476425
24563,9238760930,-82.3372956,29.6476426
24564,9238760931,-82.3372302,29.6476428
24565,9238760932,-82.3372104,29.6476446
24566,9238760933,-82.3375189,29.648275
24567,9238760934,-82.3374196,29.648297
24568,9238760935,-82.337365,29.6482569
24569,9238760936,-82.3373593,29.6481322
24570,9238760937,-82.337346,29.6481065
24571,9238760938,-82.3373631,29.6481602
24572,9238760939,-82.3375141,29.6480484
24573,9238760940,-82.3375047,29.6480215
24574,9238760941,-82.3374796,29.6480108
24575,9238760942,-82.3374352,29.6480093
24576,9238760943,-82.3372071,29.6474875
24577,9238760944,-82.3372354,29.6474875
24578,9238760945,-82.3375725,29.6474876
24579,9238760946,-82.3376118,29.6475072
24580,9238760947,-82.337675,29.6475081
24581,9238760948,-82.3376407,29.6475076
24582,9238760949,-82.3377075,29.6474904
24583,9238760950,-82.3380092,29.6474879
24584,9238760951,-82.3382393,29.6474897
24585,9238760952,-82.3382889,29.6474907
24586,9238760953,-82.3383443,29.6474917
24587,9238760954,-82.3383712,29.6474923
24588,9238760955,-82.3384056,29.6474892
24589,9238760956,-82.338418,29.6474858
24590,9238760957,-82.3384304,29.6474797
24591,9238760958,-82.338472,29.64746
24592,9238760959,-82.3385455,29.6474242
24593,9238760960,-82.3386156,29.6473917
24594,9238760961,-82.3386919,29.6473602
24595,9238760962,-82.3387804,29.6473295
24596,9238760963,-82.3388567,29.647307
24597,9238760964,-82.338937,29.6472886
24598,9238760965,-82.3390061,29.6472789
24599,9238760966,-82.3390676,29.6472731
24600,9238760967,-82.3391347,29.6472687
24601,9238760968,-82.3370472,29.6468361
24602,9238760969,-82.3368885,29.6467986
24603,9238760970,-82.336636,29.6467884
24604,9238760971,-82.3366543,29.6468008
24605,9238760972,-82.3365869,29.6467877
24606,9238760973,-82.3366073,29.646788
24607,9238760974,-82.3366895,29.6468005
24608,9238760975,-82.3361072,29.6467877
24609,9238760976,-82.3355279,29.6467841
24610,9238760977,-82.3354957,29.6467839
24611,9238760978,-82.3355133,29.646784
24612,9238760979,-82.3351042,29.6467807
24613,9238760980,-82.3351047,29.6467508
24614,9238760981,-82.335105,29.6466293
24615,9238760982,-82.3349436,29.646629
24616,9238760983,-82.3349302,29.6466417
24617,9238760984,-82.3349313,29.6467817
24618,9238760985,-82.3349307,29.6467096
24619,9238760986,-82.3350248,29.6466291
24620,9238760987,-82.3350252,29.6467812
24621,9238760988,-82.3351048,29.6467053
24622,9238760989,-82.3349722,29.6467815
24623,9238760990,-82.3349311,29.6467502
24624,9238760991,-82.3349693,29.646629
24625,9238760992,-82.3349304,29.646663
24626,9238760993,-82.3350649,29.6466292
24627,9238760994,-82.3351049,29.6466667
24628,9238760995,-82.3354889,29.646632
24629,9238760996,-82.3355513,29.6466325
24630,9238760997,-82.3355131,29.6466322
24631,9238760998,-82.3349311,29.6467564
24632,9238760999,-82.3345561,29.6467488
24633,9238761000,-82.3348934,29.6467522
24634,9238761001,-82.3344937,29.6467494
24635,9238761002,-82.3345291,29.6467491
24636,9238761003,-82.3338051,29.6467462
24637,9238761004,-82.3337471,29.6467435
24638,9238761005,-82.3337093,29.6467389
24639,9238761006,-82.3336839,29.6467268
24640,9238761007,-82.3336593,29.6467074
24641,9238761008,-82.3336385,29.6466833
24642,9238761009,-82.3336284,29.6466492
24643,9238761010,-82.3336231,29.6466056
24644,9238761011,-82.3336113,29.6457947
24645,9238761012,-82.3336083,29.6457074
24646,9238761013,-82.3336099,29.6457535
24647,9238761014,-82.3336042,29.6455095
24648,9238761015,-82.3336018,29.6454987
24649,9238761016,-82.3335941,29.6454906
24650,9238761017,-82.3336002,29.6454833
24651,9238761018,-82.3336001,29.6453976
24652,9238761019,-82.3336001,29.6454412
24653,9238761022,-82.3336003,29.6450198
24654,9238761023,-82.3335987,29.6449114
24655,9238761024,-82.3335997,29.6449783
24656,9238761025,-82.333596,29.6445456
24657,9238761026,-82.333492,29.6445047
24658,9238761027,-82.3334951,29.6448435
24659,9238761028,-82.3335953,29.6444467
24660,9238761029,-82.3335957,29.6445054
24661,9238761030,-82.3335954,29.6443833
24662,9238761031,-82.3335954,29.64431
24663,9238761032,-82.3335954,29.6443516
24664,9238761033,-82.3335949,29.6440115
24665,9238761034,-82.3335912,29.6439051
24666,9238761035,-82.3335928,29.6439522
24667,9238761036,-82.3335844,29.6436865
24668,9238761037,-82.3335819,29.6432199
24669,9238761038,-82.3335754,29.6432027
24670,9238761039,-82.333562,29.6431895
24671,9238761040,-82.3335381,29.6431764
24672,9238922499,-82.3337138,29.6448643
24673,9238922500,-82.3337168,29.6449668
24674,9238922501,-82.3348966,29.6448566
24675,9238922502,-82.3348649,29.6448568
24676,9238922503,-82.3348662,29.6449613
24677,9238922504,-82.3348658,29.6449062
24678,9238922505,-82.3349171,29.6449613
24679,9238922506,-82.3344968,29.6449613
24680,9238922507,-82.334408,29.6449617
24681,9238922508,-82.3344488,29.6449615
24682,9238922509,-82.334335,29.6449657
24683,9238922510,-82.3337407,29.6449728
24684,9238922511,-82.334866,29.6449338
24685,9238922512,-82.3348652,29.6448734
24686,9238922513,-82.3349473,29.6448273
24687,9238922514,-82.3349989,29.6448561
24688,9238922515,-82.334957,29.6448563
24689,9238922516,-82.3349898,29.6449842
24690,9238934817,-82.3350639,29.6449561
24691,9238934818,-82.334984,29.6449589
24692,9238934819,-82.3356847,29.6448499
24693,9238934820,-82.3356585,29.6448519
24694,9238934821,-82.335459,29.6449524
24695,9238934822,-82.3355036,29.644952
24696,9238934823,-82.3355175,29.644959
24697,9238934824,-82.3358349,29.6449611
24698,9238934825,-82.3358595,29.6449483
24699,9238934826,-82.3365915,29.6449469
24700,9238934827,-82.336616,29.6449672
24701,9238934828,-82.3369835,29.6449662
24702,9238934829,-82.337005,29.6449709
24703,9238934830,-82.3370126,29.6449785
24704,9238934831,-82.3370266,29.6449738
24705,9238934832,-82.3363134,29.6449475
24706,9238934833,-82.3363627,29.6449474
24707,9238934834,-82.336345,29.6449474
24708,9238934835,-82.3359308,29.6449482
24709,9238934836,-82.3358805,29.6449483
24710,9238934837,-82.3359161,29.6449482
24711,9238934838,-82.3354879,29.6449517
24712,9238934839,-82.3350133,29.6455887
24713,9238934840,-82.3345826,29.6455903
24714,9238934841,-82.3336505,29.6451478
24715,9238934842,-82.333715,29.6451518
24716,9238934843,-82.3337373,29.6451578
24717,9238934844,-82.3337558,29.6451679
24718,9238934845,-82.333772,29.6451833
24719,9238934846,-82.3337812,29.645204
24720,9238934847,-82.3337843,29.6452241
24721,9238934848,-82.3337874,29.645439
24722,9238934849,-82.3337858,29.6454571
24723,9238934850,-82.3337797,29.6454718
24724,9238934851,-82.3337673,29.6454838
24725,9238934852,-82.3337504,29.6454925
24726,9238934853,-82.3337265,29.6454966
24727,9238934854,-82.3336547,29.6455019
24728,9238934855,-82.3371686,29.6448504
24729,9238934856,-82.3371681,29.6449041
24730,9238934857,-82.3371685,29.6448652
24731,9239016000,-82.3351404,29.6516162
24732,9239016001,-82.3351401,29.6515729
24733,9239016002,-82.3351403,29.6515922
24734,9239016003,-82.335139,29.6512959
24735,9239016004,-82.3351431,29.6512685
24736,9239016005,-82.3351536,29.6512487
24737,9239016006,-82.3349757,29.6512915
24738,9239016007,-82.3349802,29.6518998
24739,9239016008,-82.3350056,29.651913
24740,9239016009,-82.335002,29.6519303
24741,9239016010,-82.3349944,29.6519431
24742,9239016011,-82.3349802,29.6519528
24743,9239016012,-82.3349597,29.6519596
24744,9239016013,-82.334972,29.6520221
24745,9239016014,-82.3350182,29.6521602
24746,9239016015,-82.3349308,29.6512365
24747,9239016016,-82.3344739,29.6512241
24748,9239041317,-82.334343,29.6512241
24749,9239041318,-82.3342829,29.6512248
24750,9239041319,-82.3343126,29.6512245
24751,9239041320,-82.3342375,29.6512293
24752,9239041321,-82.3337431,29.6512281
24753,9239041322,-82.3336969,29.6512287
24754,9239041323,-82.3337125,29.6512285
24755,9239041324,-82.3343113,29.6513282
24756,9239041325,-82.3337119,29.6513291
24757,9239041326,-82.3343094,29.6514942
24758,9239041327,-82.3337087,29.6514942
24759,9239245021,-82.346543,29.6474026
24760,9239245022,-82.3464928,29.6474432
24761,9239245023,-82.3465103,29.6474038
24762,9239245024,-82.3465615,29.6474177
24763,9239245025,-82.3465294,29.6474649
24764,9239245026,-82.3465209,29.6474005
24765,9239245027,-82.3465537,29.6474087
24766,9239245028,-82.3465652,29.647428
24767,9239245029,-82.3465177,29.6474636
24768,9239245030,-82.346507,29.6474593
24769,9239245031,-82.3464984,29.6474522
24770,9239245032,-82.3464908,29.6474342
24771,9239245033,-82.3464917,29.6474251
24772,9239245034,-82.3464955,29.6474166
24773,9239245035,-82.3465648,29.6474388
24774,9239245036,-82.3465604,29.647449
24775,9239245037,-82.3473372,29.646891
24776,9239245038,-82.3465523,29.6474572
24777,9239245039,-82.3465416,29.6474628
24778,9239245040,-82.3459991,29.6483912
24779,9239245041,-82.3460092,29.6484121
24780,9239245042,-82.3460133,29.6484344
24781,9239245043,-82.3460113,29.648457
24782,9239245044,-82.3460033,29.6484785
24783,9239245045,-82.3459898,29.6484979
24784,9239245046,-82.3460956,29.6469452
24785,9239245047,-82.3460836,29.6469473
24786,9239245048,-82.3460606,29.6469413
24787,9239245049,-82.3460468,29.6469241
24788,9239245050,-82.3460662,29.6468866
24789,9239245051,-82.3460985,29.6468867
24790,9239245052,-82.346115,29.646901
24791,9239245053,-82.3461186,29.6469111
24792,9239245054,-82.3461182,29.6469217
24793,9239245055,-82.3461139,29.6469316
24794,9239245056,-82.346106,29.6469397
24795,9239245057,-82.3460454,29.6469153
24796,9239245058,-82.3460468,29.6469065
24797,9239245059,-82.3460768,29.6468837
24798,9239245060,-82.3461081,29.6468927
24799,9239245061,-82.3460715,29.646946
24800,9239245062,-82.346052,29.6469337
24801,9239245063,-82.3460511,29.6468983
24802,9239245064,-82.3460577,29.6468915
24803,9239245065,-82.346088,29.6468838
24804,9239245066,-82.3465018,29.6474093
24805,9239245067,-82.3465321,29.6474001
24806,9239245068,-82.3463775,29.6466929
24807,9239255831,-82.3453307,29.6527548
24808,9239255832,-82.3452329,29.6527548
24809,9239255833,-82.3448313,29.652809
24810,9239255834,-82.343306,29.652859
24811,9239255835,-82.3433091,29.6534372
24812,9239255836,-82.3432983,29.6534446
24813,9239255837,-82.3444354,29.6528613
24814,9239255838,-82.3433049,29.6527539
24815,9239255839,-82.3431739,29.6528573
24816,9239255840,-82.3432397,29.6528581
24817,9239255841,-82.3433054,29.6528058
24818,9239255842,-82.343395,29.6527542
24819,9239255843,-82.3434734,29.6527536
24820,9239255844,-82.3434461,29.6527538
24821,9239255845,-82.3440635,29.6527519
24822,9239255846,-82.344114,29.6527518
24823,9239255847,-82.3440935,29.6527519
24824,9239255848,-82.3443132,29.6527529
24825,9239255849,-82.3443452,29.6527532
24826,9239255850,-82.3443268,29.652753
24827,9239255851,-82.3433179,29.6521801
24828,9239255852,-82.3431503,29.65218
24829,9239255853,-82.3432378,29.6521801
24830,9239255854,-82.3431575,29.6522104
24831,9239255855,-82.3431671,29.6527395
