OBJECTID,osmid,POINT_Y,point_x
13156,8041383915,-82.3485255,29.6449894
13157,4270697196,-82.3521334,29.6449895
13158,8066995403,-82.339762,29.6449895
13159,3903818017,-82.3571887,29.6449898
13160,8002149245,-82.357287,29.6449899
13161,4270697197,-82.3521974,29.6449903
13162,4272412349,-82.3574232,29.6449905
13163,8043492883,-82.3466426,29.6449905
13164,2934330243,-82.3575071,29.6449912
13165,3881267886,-82.3394521,29.6449919
13166,8041384377,-82.3479759,29.6449927
13167,8064287539,-82.3425913,29.644993
13168,8066995434,-82.3398232,29.6449957
13169,2934330197,-82.3605918,29.6449958
13170,8041384378,-82.3475415,29.6449958
13171,8066995397,-82.3394457,29.644996
13172,9250779961,-82.3370201,29.6449964
13173,8020516106,-82.3504985,29.6449969
13174,8041383907,-82.3486872,29.6449974
13175,1637297210,-82.3469987,29.6449981
13176,8464667947,-82.3712151,29.644999
13177,8043492877,-82.3457942,29.6449996
13178,8057926214,-82.3374912,29.6449998
13179,8070194552,-82.3643188,29.6450003
13180,8066995404,-82.3397648,29.6450007
13181,3881267887,-82.3391971,29.6450008
13182,8041383919,-82.3485992,29.6450012
13183,8043553387,-82.346606,29.6450013
13184,8464667992,-82.369907,29.6450017
13185,8066995396,-82.3394418,29.6450018
13186,4072028685,-82.3370798,29.6450018
13187,9250779928,-82.3349318,29.6450025
13188,4272412351,-82.3502219,29.6450044
13189,4072028681,-82.3689828,29.6450045
13190,8041384376,-82.347976,29.6450049
13191,4270697199,-82.359088,29.645005
13192,8057480620,-82.3398247,29.6450065
13193,8072393969,-82.359353,29.6450072
13194,8072393983,-82.3605293,29.6450073
13195,8020559480,-82.3559114,29.6450073
13196,4249725622,-82.350308,29.6450074
13197,4270697200,-82.3593902,29.6450075
13198,8064287737,-82.3408647,29.6450075
13199,8072393968,-82.3594268,29.6450078
13200,2934330241,-82.3595926,29.6450081
13201,8041383897,-82.348526,29.6450082
13202,8041383899,-82.3484913,29.6450082
13203,8041383898,-82.3484616,29.6450082
13204,8041383908,-82.348685,29.6450091
13205,4313709827,-82.3468597,29.6450093
13206,8066995395,-82.3394396,29.6450097
13207,8001888948,-82.3597285,29.6450107
13208,4269007225,-82.3607601,29.6450109
13209,8020559479,-82.3554172,29.6450117
13210,9258557869,-82.3335689,29.6450117
13211,8001888951,-82.3597519,29.645012
13212,8002149225,-82.3571885,29.645013
13213,8066995405,-82.3397655,29.6450134
13214,8464667993,-82.369887,29.6450135
13215,4272412354,-82.3579451,29.6450136
13216,9258557868,-82.3335791,29.6450144
13217,8070194553,-82.3642896,29.6450145
13218,9250779964,-82.3367308,29.6450148
13219,8072393990,-82.3597757,29.645015
13220,2838529084,-82.3516505,29.6450154
13221,4340348317,-82.3437101,29.6450164
13222,4340348316,-82.346574,29.6450169
13223,8072393984,-82.3604698,29.645017
13224,3881267888,-82.339324,29.6450185
13225,8066995394,-82.3394381,29.6450187
13226,9258557867,-82.3335875,29.6450188
13227,2934330240,-82.3597957,29.6450193
13228,2838529071,-82.3504884,29.6450193
13229,8464667994,-82.3698704,29.6450194
13230,9238761022,-82.3336003,29.6450198
13231,8057480621,-82.3398254,29.6450206
13232,8057480599,-82.3403167,29.6450208
13233,8043318129,-82.3564223,29.6450222
13234,4272412355,-82.3501985,29.6450222
13235,8072393985,-82.3604239,29.6450226
13236,4072028694,-82.3698527,29.6450236
13237,8464667946,-82.3712696,29.6450238
13238,9258557866,-82.3335946,29.6450246
13239,9250779962,-82.3370227,29.6450247
13240,4272412356,-82.3586405,29.6450249
13241,1637897911,-82.3486839,29.6450251
13242,8001888950,-82.3598127,29.6450256
13243,8072393993,-82.3608614,29.6450258
13244,7025246990,-82.334449,29.645026
13245,8072393986,-82.3603805,29.6450269
13246,4272412357,-82.3559861,29.6450282
13247,8072393991,-82.3603395,29.6450292
13248,2934330242,-82.3589911,29.6450306
13249,8070194554,-82.3642546,29.6450308
13250,2934330196,-82.3602947,29.6450308
13251,8066995406,-82.339765,29.6450317
13252,4269007227,-82.3598288,29.6450321
13253,9258557865,-82.3336003,29.6450321
13254,4269007226,-82.3600316,29.6450331
13255,8066995419,-82.3398246,29.6450334
13256,2816510167,-82.3395558,29.6450337
13257,3881267889,-82.3394361,29.645034
13258,4072028702,-82.3697816,29.6450343
13259,2934330195,-82.360127,29.6450346
13260,8064287547,-82.3426017,29.6450346
13261,8064287746,-82.3425966,29.6450346
13262,8064287544,-82.3425915,29.6450346
13263,8064287537,-82.3425447,29.6450346
13264,1636559206,-82.3408635,29.6450347
13265,9250779929,-82.3349353,29.645036
13266,4072028697,-82.3690248,29.645037
13267,8066995416,-82.3395575,29.6450396
13268,4340348318,-82.3465424,29.645041
13269,8020516091,-82.3516233,29.6450417
13270,4072028708,-82.3403321,29.645042
13271,4272412358,-82.3564608,29.6450429
13272,4072028706,-82.3695888,29.6450431
13273,8020516109,-82.3516538,29.6450436
13274,4072028703,-82.3696829,29.6450437
13275,8072393989,-82.3598516,29.6450437
13276,8066995415,-82.3395604,29.6450438
13277,8464667945,-82.3713076,29.6450444
13278,8041419916,-82.352248,29.6450449
13279,4072028709,-82.3694645,29.6450456
13280,8057480622,-82.3398231,29.6450458
13281,8066995407,-82.3397615,29.6450485
13282,8070194555,-82.3642371,29.645049
13283,8066995393,-82.3395654,29.645049
13284,4072028710,-82.369352,29.6450505
13285,5902883553,-82.3530399,29.6450506
13286,8020559481,-82.3560692,29.6450533
13287,8043553395,-82.3468598,29.645054
13288,8057926250,-82.3377805,29.645054
13289,8001888949,-82.3598668,29.6450547
13290,8072393995,-82.3608749,29.6450553
13291,4072028705,-82.3690698,29.6450579
13292,8066995420,-82.3398206,29.6450591
13293,7831238297,-82.3374926,29.6450596
13294,4072028714,-82.3692239,29.6450597
13295,8066995408,-82.3397556,29.6450603
13296,4249725623,-82.3503168,29.6450618
13297,8043553388,-82.3465055,29.6450629
13298,8041383920,-82.3484868,29.6450641
13299,8041383896,-82.3485241,29.6450643
13300,8001888952,-82.3600311,29.6450644
13301,8464667944,-82.3713364,29.6450647
13302,4072028711,-82.3691242,29.6450655
13303,2934330239,-82.3598819,29.6450656
13304,8064287540,-82.3425916,29.6450657
13305,8064287735,-82.3408608,29.6450669
13306,4340348319,-82.3458719,29.6450673
13307,8057926213,-82.3374967,29.6450702
13308,2816370037,-82.3398176,29.6450704
13309,8066995409,-82.3397498,29.6450705
13310,2838529079,-82.3516541,29.6450718
13311,8072393996,-82.3608826,29.6450719
13312,84932356,-82.3469352,29.6450743
13313,4340348320,-82.3443084,29.6450755
13314,8070194556,-82.3642289,29.6450764
13315,8043492884,-82.3464718,29.6450773
13316,8057926211,-82.3375043,29.6450775
13317,4272412361,-82.3561435,29.6450785
13318,8072393988,-82.3598966,29.6450793
13319,8020516101,-82.3514985,29.6450799
13320,8066995421,-82.3398137,29.6450808
13321,8066995410,-82.3397404,29.6450811
13322,8057926212,-82.337515,29.6450827
13323,8002158817,-82.356652,29.6450831
13324,8002149226,-82.3571892,29.6450833
13325,8002158813,-82.35662,29.6450841
13326,7831238298,-82.3375268,29.6450861
13327,2934330194,-82.3608902,29.6450863
13328,4272412365,-82.3573753,29.6450876
13329,4272412363,-82.356677,29.645088
13330,8057926210,-82.3375468,29.6450885
13331,7831238300,-82.337565,29.6450888
13332,8057926251,-82.3377802,29.6450892
13333,7831238307,-82.3379008,29.6450894
13334,8057480623,-82.3398092,29.6450897
13335,4272412366,-82.3585924,29.6450899
13336,8464667943,-82.3713662,29.64509
13337,8002158816,-82.3565894,29.6450903
13338,8066995411,-82.3397284,29.6450903
13339,8057926219,-82.338096,29.6450921
13340,4072026529,-82.3733405,29.6450922
13341,8001888929,-82.3599098,29.6450937
13342,4072028720,-82.3403726,29.6450938
13343,7831238301,-82.3382395,29.6450941
13344,4313709830,-82.3468594,29.645096
13345,4072026536,-82.3642279,29.6450973
13346,7831238302,-82.3382518,29.6450982
13347,8066995422,-82.3398031,29.6450988
13348,4272412367,-82.3567001,29.6450991
13349,8070506664,-82.3609007,29.6451001
13350,8066995412,-82.3397153,29.6451005
13351,8020516092,-82.3516159,29.645102
13352,4272412362,-82.3565639,29.6451021
13353,4340348322,-82.3464288,29.6451022
13354,8057926215,-82.3382613,29.6451027
13355,8072393987,-82.359919,29.6451064
13356,8026969556,-82.3562299,29.6451068
13357,8057480624,-82.3397957,29.6451074
13358,8464667942,-82.3713895,29.645108
13359,8002149232,-82.357192,29.6451087
13360,7831238303,-82.3382702,29.645109
13361,8066995413,-82.3397,29.6451096
13362,8070506684,-82.3609116,29.6451114
13363,8020516143,-82.3516539,29.6451118
13364,8054030893,-82.3443006,29.6451134
13365,2838529522,-82.3518999,29.6451144
13366,8066995423,-82.3397875,29.6451152
13367,8057926216,-82.3382768,29.6451159
13368,8066995414,-82.3396866,29.6451172
13369,8002158818,-82.3565462,29.6451176
13370,2838529085,-82.3514825,29.6451179
13371,4272412368,-82.3554737,29.6451184
13372,8041419915,-82.3522473,29.6451186
13373,8070506663,-82.3609232,29.6451198
13374,8001888930,-82.3599274,29.6451203
13375,4277265039,-82.3396731,29.6451223
13376,8057480625,-82.3397778,29.6451224
13377,8057926217,-82.33828,29.6451236
13378,8057926249,-82.3377799,29.6451245
13379,8464667941,-82.3714323,29.6451248
13380,84869104,-82.3620955,29.6451258
13381,3903818019,-82.3726245,29.6451266
13382,4272412375,-82.3564208,29.6451268
13383,8070506683,-82.360936,29.645128
13384,1637881762,-82.35304,29.6451281
13385,8070506660,-82.3621567,29.6451283
13386,8043318135,-82.3564586,29.6451302
13387,4072026535,-82.3404088,29.6451302
13388,8066995424,-82.339766,29.6451302
13389,8043492875,-82.3457778,29.6451304
13390,7831238304,-82.3382816,29.6451307
13391,4741901549,-82.345682,29.6451308
13392,1637297212,-82.3469978,29.6451326
13393,8043492876,-82.3455319,29.6451326
13394,4340348325,-82.3463748,29.6451339
13395,8070506665,-82.3609495,29.645135
13396,4272412371,-82.3563162,29.645135
13397,8054030895,-82.3442914,29.6451357
13398,4272412382,-82.3500843,29.6451369
13399,8002158814,-82.3565361,29.6451371
13400,8057480618,-82.339753,29.645138
13401,2653867090,-82.3617775,29.6451381
13402,8057926218,-82.3382825,29.6451392
13403,4072026558,-82.3715045,29.6451395
13404,8002149247,-82.3571964,29.6451401
13405,84869106,-82.3622227,29.6451409
13406,8070506682,-82.3609633,29.6451413
13407,8002158880,-82.3567675,29.6451418
13408,8043553396,-82.3468586,29.6451431
13409,84869101,-82.3614969,29.645144
13410,8066995425,-82.3397411,29.645144
13411,84869098,-82.3609779,29.6451455
13412,4272412372,-82.3585784,29.6451469
13413,2934330238,-82.3599369,29.645147
13414,8043553474,-82.346928,29.6451473
13415,8057926232,-82.3374932,29.6451477
13416,9238934841,-82.3336505,29.6451478
13417,8070506681,-82.3609969,29.6451487
13418,84869099,-82.3610151,29.6451495
13419,2814339631,-82.3397288,29.6451497
13420,2934330188,-82.3610697,29.6451504
13421,2653867053,-82.3612152,29.6451509
13422,8064287541,-82.342592,29.6451512
13423,84869100,-82.3611414,29.6451516
13424,9238934842,-82.333715,29.6451518
13425,4340348324,-82.343688,29.6451548
13426,8002158819,-82.3565395,29.6451558
13427,1637869326,-82.3514522,29.6451558
13428,2816068789,-82.3397097,29.6451576
13429,9238934843,-82.3337373,29.6451578
13430,8464667996,-82.3716146,29.6451621
13431,4072026572,-82.3404247,29.6451621
13432,4272412373,-82.3573454,29.6451624
13433,8020516112,-82.3516038,29.6451646
13434,2816068788,-82.3396877,29.6451646
13435,8070506659,-82.3622741,29.6451651
13436,4340348328,-82.3463342,29.6451662
13437,8054030894,-82.3442843,29.6451671
13438,8002149248,-82.3572032,29.6451674
13439,9238934844,-82.3337558,29.6451679
13440,8057480616,-82.3396667,29.6451698
13441,4269007230,-82.3607498,29.6451722
13442,8002158815,-82.3565507,29.6451722
13443,8066995417,-82.3396507,29.6451726
13444,8043492874,-82.3457773,29.6451737
13445,8001888931,-82.359942,29.6451742
13446,8057480617,-82.3396358,29.6451746
13447,8066995418,-82.3396211,29.6451757
13448,2814339634,-82.3396058,29.645177
13449,8066995426,-82.3395937,29.6451779
13450,8066995432,-82.3395839,29.6451779
13451,8066995428,-82.3395709,29.6451795
13452,4072026584,-82.371726,29.6451801
13453,4272412377,-82.3563929,29.6451813
13454,8066995430,-82.3395607,29.6451825
13455,4072026588,-82.3642407,29.645183
13456,9238934845,-82.333772,29.6451833
13457,8464667995,-82.3717818,29.6451859
13458,8464667997,-82.3718138,29.6451863
13459,8066995429,-82.3395529,29.645189
13460,4072028889,-82.3718464,29.6451897
13461,8064287538,-82.3426015,29.64519
13462,8064287747,-82.3425966,29.64519
13463,8064287546,-82.3425921,29.6451901
13464,8064287545,-82.3425452,29.6451905
13465,8043318136,-82.3573421,29.6451907
13466,4272412374,-82.3565728,29.645191
13467,4272412378,-82.3585708,29.6451921
13468,8070506658,-82.3623255,29.6451922
13469,8002158879,-82.3568417,29.6451934
13470,8070506673,-82.3608527,29.6451952
13471,8066995427,-82.3395489,29.6451952
13472,8002149249,-82.3572143,29.6451968
13473,1637881765,-82.3533563,29.6451985
13474,4340348321,-82.3458702,29.6452
13475,8043553385,-82.3463039,29.6452005
13476,8464667998,-82.3719032,29.6452022
13477,2816370044,-82.3397008,29.6452027
13478,4072028899,-82.3733373,29.6452029
13479,2934330193,-82.3608513,29.6452033
13480,9238934846,-82.3337812,29.645204
13481,8066995431,-82.3395464,29.6452041
13482,4340348329,-82.3442816,29.6452054
13483,1637869329,-82.3514226,29.6452062
13484,4313709833,-82.3468548,29.6452094
13485,8070506674,-82.360851,29.6452112
13486,8041383921,-82.3486813,29.6452129
13487,4272412381,-82.3573409,29.6452146
13488,4272412380,-82.3554725,29.6452151
13489,4072028902,-82.3719609,29.6452158
13490,4272412379,-82.3564552,29.6452159
13491,2814339635,-82.3395452,29.6452168
13492,1637869327,-82.3515927,29.6452228
13493,8002149231,-82.3572257,29.6452231
13494,9238934847,-82.3337843,29.6452241
13495,4249725624,-82.3503122,29.6452244
13496,84932358,-82.3469182,29.6452261
13497,8064287542,-82.3425923,29.6452269
13498,4072028922,-82.3720477,29.6452319
13499,84869107,-82.3623652,29.6452323
13500,4340348330,-82.3462805,29.6452349
13501,8464667999,-82.372072,29.6452372
13502,8063958829,-82.3514042,29.6452391
13503,4340348334,-82.3442903,29.6452398
13504,8043318137,-82.3573454,29.6452406
13505,9250779966,-82.336543,29.6452426
13506,8464668000,-82.3720873,29.6452434
13507,7120568993,-82.3640812,29.6452436
13508,7025246986,-82.3344242,29.6452436
13509,4072028971,-82.3404676,29.645246
13510,1637297213,-82.3469883,29.6452462
13511,3903818020,-82.3723024,29.645248
13512,8026969502,-82.355415,29.6452482
13513,9250779963,-82.3370235,29.6452511
13514,4072028950,-82.3720979,29.6452513
13515,7120568995,-82.3632285,29.6452513
13516,8072393997,-82.3607507,29.6452528
13517,8002149230,-82.3572435,29.645253
13518,8072393998,-82.3606768,29.6452541
13519,4313709835,-82.346847,29.6452573
13520,84818391,-82.364142,29.645263
13521,7025243881,-82.335913,29.6452634
13522,4340348332,-82.3459432,29.645265
13523,4313709834,-82.3470562,29.6452652
13524,4072029001,-82.3721087,29.6452655
13525,4340348335,-82.3443486,29.6452655
13526,4272412385,-82.3573536,29.6452657
13527,4340348338,-82.3460261,29.6452668
13528,4072029023,-82.3642534,29.6452704
13529,84818390,-82.3631675,29.6452708
13530,8072393970,-82.3592794,29.6452718
13531,4270697201,-82.3593839,29.6452724
13532,7025243883,-82.3363388,29.6452726
13533,8072393971,-82.3594832,29.645273
13534,8020516113,-82.3513883,29.6452741
13535,7025243882,-82.335966,29.6452756
13536,8026935068,-82.3566972,29.6452762
13537,3703208253,-82.3733361,29.6452779
13538,4272412384,-82.3499771,29.645279
13539,8002149250,-82.3572615,29.6452792
13540,84869108,-82.3623964,29.6452804
13541,8043553475,-82.3469066,29.645281
13542,3881267891,-82.3393239,29.6452812
13543,4272412388,-82.3569548,29.6452818
13544,4340348337,-82.3435951,29.6452834
13545,8464668001,-82.3721135,29.6452855
13546,1637881767,-82.353706,29.6452858
13547,4272412387,-82.3585638,29.6452873
13548,8831897388,-82.3367333,29.645291
13549,9250779971,-82.3370241,29.6452916
13550,8831897387,-82.3370818,29.6452917
13551,4340348336,-82.3462571,29.6452958
13552,84806051,-82.3517023,29.6452976
13553,8043553397,-82.3468342,29.6452978
13554,3703208254,-82.3733213,29.6452981
13555,8831897389,-82.3367059,29.645301
13556,4272412690,-82.3573756,29.6453015
13557,8020559550,-82.3517995,29.6453028
13558,4272412691,-82.3565972,29.6453054
13559,1637881773,-82.351881,29.6453071
13560,2838529167,-82.351989,29.6453095
13561,8002149229,-82.3572867,29.6453104
13562,8057480614,-82.3397462,29.6453116
13563,4072029077,-82.372792,29.6453125
13564,3703208255,-82.3732851,29.645313
13565,4272412692,-82.358552,29.6453137
13566,84814779,-82.3530322,29.645315
13567,4072029078,-82.3404837,29.6453159
13568,4340348341,-82.3443775,29.6453162
13569,1637297214,-82.3469677,29.6453178
13570,7120568994,-82.3641594,29.6453187
13571,3703208256,-82.3727383,29.6453202
13572,2653866962,-82.3617783,29.6453229
13573,4072028252,-82.3721136,29.645324
13574,3703208257,-82.3727078,29.6453248
13575,8831897390,-82.3366914,29.6453261
13576,7069620700,-82.3354975,29.6453302
13577,9250779970,-82.3370247,29.6453309
13578,2816370050,-82.3397585,29.6453337
13579,7069620696,-82.3360459,29.6453337
13580,1637881776,-82.35383,29.6453359
13581,8002149252,-82.3573117,29.6453368
13582,84864006,-82.3503881,29.6453377
13583,4072028271,-82.3642668,29.6453386
13584,7069620695,-82.3361136,29.6453386
13585,8043553398,-82.3468181,29.6453396
13586,9250779950,-82.3363332,29.6453396
13587,1636938179,-82.3468871,29.6453414
13588,84869110,-82.3624142,29.6453427
13589,8020516114,-82.3513601,29.6453444
13590,9250779953,-82.3365106,29.6453458
13591,4340348343,-82.344407,29.6453459
13592,8043492881,-82.3462463,29.6453463
13593,7025246989,-82.3344205,29.6453478
13594,4272412694,-82.3499143,29.6453488
13595,4272412695,-82.3574117,29.6453506
13596,8057480615,-82.3397687,29.6453506
13597,8464668002,-82.3721138,29.645351
13598,3703208258,-82.372678,29.6453524
13599,8002158878,-82.3570382,29.6453558
13600,7069620694,-82.3361486,29.6453573
13601,4272412693,-82.3568158,29.6453603
13602,8002149251,-82.3573448,29.645369
13603,8001888928,-82.3599369,29.6453735
13604,4269007231,-82.3607488,29.6453736
13605,4269007232,-82.3607214,29.6453736
13606,4272412697,-82.3574315,29.6453748
13607,1637297215,-82.3469462,29.6453752
13608,4272412698,-82.3498785,29.6453768
13609,4072029207,-82.3721139,29.645378
13610,4313709836,-82.3467971,29.6453803
13611,1637311022,-82.3533389,29.6453829
13612,4340348345,-82.3444197,29.6453849
13613,2816370051,-82.3397935,29.6453869
13614,4340348342,-82.3462324,29.6453888
13615,7069620693,-82.3361565,29.6453916
13616,4072029222,-82.3643245,29.6453922
13617,8020516090,-82.3519916,29.6453949
13618,9238761018,-82.3336001,29.6453976
13619,84932359,-82.3468608,29.6453988
13620,4072029243,-82.3721178,29.6453992
13621,1637897946,-82.3486752,29.6453993
13622,4272412704,-82.3498423,29.6454013
13623,3903818021,-82.3726193,29.6454033
13624,4272412700,-82.3497752,29.6454047
13625,2816068786,-82.3398083,29.6454052
13626,4249725625,-82.350302,29.6454058
13627,4272412702,-82.3574552,29.6454078
13628,4272412703,-82.358545,29.6454083
13629,1637869333,-82.3513333,29.645413
13630,4313709841,-82.3467751,29.6454151
13631,8464668003,-82.3721277,29.6454161
13632,4072029263,-82.3405158,29.6454173
13633,8002158877,-82.3571078,29.6454179
13634,4313709839,-82.3472131,29.6454179
13635,1637311023,-82.3534896,29.6454192
13636,4072029266,-82.3643365,29.6454213
13637,8002149228,-82.3574056,29.6454233
13638,4272412705,-82.349465,29.645424
13639,8002158776,-82.3567608,29.6454241
13640,2934330189,-82.3610715,29.6454283
13641,2934330191,-82.3608537,29.6454284
13642,4072029269,-82.372143,29.6454286
13643,2653867073,-82.3623114,29.6454295
13644,3881267893,-82.3391999,29.6454297
13645,2838529080,-82.3516526,29.6454302
13646,8002158820,-82.3569089,29.6454308
13647,8070506680,-82.3608552,29.6454338
13648,8057480626,-82.3397007,29.6454344
13649,8020516146,-82.3520028,29.6454346
13650,8070506666,-82.3610693,29.6454352
13651,8070506671,-82.3608578,29.6454382
13652,4072029282,-82.3721703,29.6454385
13653,1637297216,-82.346911,29.6454387
13654,9238934848,-82.3337874,29.645439
13655,4340348346,-82.3462105,29.6454397
13656,8070506668,-82.3610655,29.6454402
13657,84852318,-82.333654,29.645441
13658,9238761019,-82.3336001,29.6454412
13659,8070506672,-82.3608631,29.6454424
13660,8070506667,-82.36106,29.6454434
13661,8070506670,-82.360869,29.6454447
13662,8070506688,-82.3610517,29.6454457
13663,8070506669,-82.3608767,29.6454459
13664,8043553399,-82.3467492,29.6454468
13665,4272412708,-82.3585421,29.645447
13666,8464668004,-82.3721946,29.6454488
13667,4272412701,-82.3490342,29.6454518
13668,4072029400,-82.3643674,29.6454522
13669,8043553476,-82.3468246,29.6454538
13670,8041383926,-82.3485983,29.6454544
13671,9238934849,-82.3337858,29.6454571
13672,4272412710,-82.3575035,29.6454574
13673,8064287753,-82.3434334,29.6454577
13674,2816068785,-82.3398556,29.6454578
13675,4272412712,-82.3489844,29.6454611
13676,4340348348,-82.3444284,29.6454619
13677,4272412707,-82.3571557,29.6454624
13678,4272412713,-82.3498175,29.6454633
13679,1637897961,-82.3486684,29.6454634
13680,4072029398,-82.3722145,29.6454649
13681,1637881781,-82.3516952,29.6454651
13682,2838529166,-82.3520188,29.6454661
13683,4272412709,-82.3568128,29.6454667
13684,2831991547,-82.3536355,29.6454689
13685,8002149253,-82.3574556,29.6454696
13686,8057480613,-82.3398651,29.6454697
13687,8064287521,-82.3425934,29.6454699
13688,9238934850,-82.3337797,29.6454718
13689,1637297217,-82.3468874,29.6454723
13690,1637869335,-82.3512917,29.6454794
13691,8043553400,-82.3467168,29.64548
13692,8057480612,-82.3398763,29.6454808
13693,4072029414,-82.3722253,29.6454817
13694,9238761017,-82.3336002,29.6454833
13695,9238934851,-82.3337673,29.6454838
13696,4272412714,-82.349139,29.6454845
13697,4072029418,-82.3651372,29.6454869
13698,8043492880,-82.3461956,29.6454888
13699,4272412715,-82.3493304,29.6454901
13700,9238761016,-82.3335941,29.6454906
13701,9238934852,-82.3337504,29.6454925
13702,2816370043,-82.3398918,29.6454938
13703,1637881780,-82.3542038,29.6454942
13704,8043553477,-82.3467871,29.6454964
13705,9238934853,-82.3337265,29.6454966
13706,8027237855,-82.3515229,29.645498
13707,9238761015,-82.3336018,29.6454987
13708,2838529081,-82.3516505,29.6455003
13709,9238934854,-82.3336547,29.6455019
13710,4072029424,-82.3643989,29.6455023
13711,4272412718,-82.3498075,29.6455028
13712,4272412716,-82.3575488,29.6455029
13713,8041383978,-82.3485967,29.645504
13714,8041384199,-82.3468623,29.6455041
13715,4272412719,-82.3554713,29.6455066
13716,1637881782,-82.3537403,29.6455078
13717,4272412720,-82.3489493,29.6455079
13718,8043553471,-82.3444198,29.645508
13719,8002149227,-82.3574928,29.6455087
13720,8043492882,-82.3461288,29.6455088
13721,4072029430,-82.34054,29.6455094
13722,8057480611,-82.3399162,29.6455095
13723,9238761014,-82.3336042,29.6455095
13724,4313709846,-82.3466831,29.6455098
13725,8026969515,-82.3554125,29.6455102
13726,4313709844,-82.3473224,29.6455105
13727,8064287755,-82.3435122,29.6455113
13728,8064287756,-82.3434332,29.6455113
13729,8064287758,-82.3433679,29.6455113
13730,8064287757,-82.3433587,29.6455113
13731,4272412717,-82.3569994,29.6455114
13732,4272412722,-82.3585345,29.6455116
13733,8020516147,-82.3520429,29.6455118
13734,8002158876,-82.3572033,29.6455123
13735,8464668005,-82.37223,29.6455148
13736,8027237854,-82.3516512,29.6455162
13737,1637897964,-82.3512585,29.6455166
13738,1637869336,-82.3512969,29.6455177
13739,4072029434,-82.3653638,29.6455195
13740,2816068784,-82.3399374,29.6455206
13741,8026969824,-82.3542713,29.645522
13742,8026969562,-82.3568733,29.6455229
13743,7025246987,-82.3344315,29.645523
13744,2816370042,-82.3399636,29.645531
13745,4072029444,-82.3654121,29.6455312
13746,8043553401,-82.3466545,29.6455313
13747,8057480688,-82.3399706,29.6455336
13748,8057480627,-82.339639,29.6455342
13749,1637297218,-82.3468345,29.6455359
13750,8057480628,-82.3396276,29.6455378
13751,84932361,-82.3467417,29.6455395
13752,4272412724,-82.3497869,29.6455398
13753,4072029447,-82.364411,29.6455402
13754,4313709847,-82.3461785,29.6455406
13755,4272412725,-82.3575866,29.6455409
13756,8026935067,-82.3572343,29.6455432
13757,4272412727,-82.3492614,29.6455437
13758,8057480629,-82.3396207,29.6455438
13759,8002149254,-82.3575243,29.6455441
13760,8020559551,-82.353599,29.6455455
13761,4072029450,-82.3654323,29.6455459
13762,8051345107,-82.3444056,29.6455462
13763,4741901547,-82.3466294,29.6455466
13764,1637897971,-82.3486589,29.6455472
13765,1637897970,-82.3512206,29.6455486
13766,8057480630,-82.3396179,29.645549
13767,4313709848,-82.3473714,29.6455502
13768,8041383928,-82.3485211,29.6455512
13769,8464671965,-82.3705943,29.6455517
13770,8041383927,-82.3485936,29.6455517
13771,4072029454,-82.3655348,29.6455539
13772,4272412728,-82.3554701,29.6455539
13773,4072029451,-82.37058,29.6455549
13774,4072029452,-82.3706099,29.6455565
13775,8057480631,-82.3396161,29.6455569
13776,7809407497,-82.352459,29.6455576
13777,4072029457,-82.372233,29.6455577
13778,2838529165,-82.3520763,29.6455595
13779,8064287520,-82.3425937,29.6455614
13780,9250779930,-82.3349499,29.6455618
13781,8043553501,-82.3456904,29.6455628
13782,8064287754,-82.343433,29.6455641
13783,4072029459,-82.3705698,29.6455654
13784,8057480689,-82.339615,29.6455659
13785,84869111,-82.362421,29.645567
13786,8020559407,-82.3524357,29.645567
13787,4272412730,-82.3492309,29.6455674
13788,1637297219,-82.3468011,29.6455685
13789,4313709850,-82.3465852,29.6455686
13790,84796379,-82.3425463,29.6455689
13791,4272412731,-82.3489189,29.64557
13792,4072029475,-82.3706214,29.6455704
13793,1636938184,-82.3467029,29.6455706
13794,4072029469,-82.3656166,29.645572
13795,4072029472,-82.3644069,29.6455729
13796,8064287519,-82.3425956,29.6455737
13797,8057480632,-82.3396153,29.6455744
13798,1637897978,-82.3511739,29.6455746
13799,4272412735,-82.3572653,29.6455751
13800,1637869337,-82.3513068,29.6455755
13801,2838529082,-82.351654,29.6455763
13802,4313709851,-82.3474096,29.6455787
13803,4072029483,-82.3705665,29.6455792
13804,7809407498,-82.3530909,29.6455795
13805,4272412732,-82.3569349,29.6455801
13806,4072029480,-82.3708627,29.6455819
13807,8064287759,-82.3433447,29.6455829
13808,8064287760,-82.3434329,29.6455834
13809,4072029481,-82.3708984,29.6455849
13810,8020559408,-82.3524201,29.6455858
13811,8064273310,-82.3425502,29.6455871
13812,8064287518,-82.3425981,29.6455872
13813,4272412733,-82.3497677,29.6455874
13814,8057480634,-82.3396168,29.6455876
13815,8041384309,-82.3475441,29.6455878
13816,8043553425,-82.3465392,29.6455882
13817,2653867086,-82.3618624,29.6455886
13818,9238934839,-82.3350133,29.6455887
13819,4072029487,-82.3708362,29.6455889
13820,9250779932,-82.3349504,29.6455889
13821,8020559409,-82.3531142,29.6455894
13822,4313709852,-82.3462619,29.6455894
13823,9238934840,-82.3345826,29.6455903
13824,1637897983,-82.3511337,29.6455905
13825,8027237851,-82.3504822,29.6455907
13826,8041384200,-82.346778,29.6455909
13827,8027237852,-82.3504463,29.645592
13828,4072029488,-82.3709252,29.6455936
